orderID,year,offence_type,offence_group,gender,source,target,value,source1,target1
1,2013,Adults,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,104,All offenders,First time offenders
1,2013,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1728,All offenders,First time offenders
1,2013,Adults,01 Violence against the person,2 Female,All offenders,1 First time offenders,2222,All offenders,First time offenders
1,2013,Adults,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,19,All offenders,First time offenders
1,2013,Adults,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1893,All offenders,First time offenders
1,2013,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,404,All offenders,First time offenders
1,2013,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,106,All offenders,First time offenders
1,2013,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,4,All offenders,First time offenders
1,2013,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,824,All offenders,First time offenders
1,2013,Juveniles,04 Theft Offences,1 Male,All offenders,1 First time offenders,3936,All offenders,First time offenders
1,2013,Adults,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,18055,All offenders,First time offenders
1,2013,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,59,All offenders,First time offenders
1,2013,Adults,06 Drug offences,2 Female,All offenders,1 First time offenders,2397,All offenders,First time offenders
1,2013,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,10,All offenders,First time offenders
1,2013,Juveniles,10 Fraud offences,2 Female,All offenders,1 First time offenders,43,All offenders,First time offenders
1,2013,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,13,All offenders,First time offenders
1,2013,Juveniles,10 Fraud offences,1 Male,All offenders,1 First time offenders,86,All offenders,First time offenders
1,2013,Adults,06 Drug offences,1 Male,All offenders,1 First time offenders,12032,All offenders,First time offenders
1,2013,Adults,08 Public order offences,2 Female,All offenders,1 First time offenders,365,All offenders,First time offenders
1,2013,Adults,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,81,All offenders,First time offenders
1,2013,Juveniles,04 Theft Offences,2 Female,All offenders,1 First time offenders,1698,All offenders,First time offenders
1,2013,Adults,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,6173,All offenders,First time offenders
1,2013,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,5297,All offenders,First time offenders
1,2013,Adults,07 Possession of weapons,2 Female,All offenders,1 First time offenders,483,All offenders,First time offenders
1,2013,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2013,Adults,01 Violence against the person,1 Male,All offenders,1 First time offenders,4358,All offenders,First time offenders
1,2013,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2013,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,328,All offenders,First time offenders
1,2013,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,13139,All offenders,First time offenders
1,2013,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,377,All offenders,First time offenders
1,2013,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,7312,All offenders,First time offenders
1,2013,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,2541,All offenders,First time offenders
1,2013,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,98,All offenders,First time offenders
1,2013,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,13,All offenders,First time offenders
1,2013,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,69,All offenders,First time offenders
1,2013,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,5933,All offenders,First time offenders
1,2013,Adults,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,49,All offenders,First time offenders
1,2013,Juveniles,06 Drug offences,3 Unknown,All offenders,1 First time offenders,23,All offenders,First time offenders
1,2013,Juveniles,01 Violence against the person,2 Female,All offenders,1 First time offenders,415,All offenders,First time offenders
1,2013,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,265,All offenders,First time offenders
1,2013,Juveniles,07 Possession of weapons,1 Male,All offenders,1 First time offenders,851,All offenders,First time offenders
1,2013,Adults,11 Summary offences excluding motoring,1 Male,All offenders,2 1-2 previous convictions/cautions,35456,All offenders,1-2 previous convictions/cautions
1,2013,Adults,04 Theft Offences,1 Male,All offenders,2 1-2 previous convictions/cautions,11716,All offenders,1-2 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,1 Male,All offenders,2 1-2 previous convictions/cautions,992,All offenders,1-2 previous convictions/cautions
1,2013,Adults,03 Robbery,2 Female,All offenders,2 1-2 previous convictions/cautions,49,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,01 Violence against the person,1 Male,All offenders,2 1-2 previous convictions/cautions,634,All offenders,1-2 previous convictions/cautions
1,2013,Adults,10 Fraud offences,2 Female,All offenders,2 1-2 previous convictions/cautions,637,All offenders,1-2 previous convictions/cautions
1,2013,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,2 1-2 previous convictions/cautions,892,All offenders,1-2 previous convictions/cautions
1,2013,Adults,01 Violence against the person,2 Female,All offenders,2 1-2 previous convictions/cautions,1243,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,07 Possession of weapons,2 Female,All offenders,2 1-2 previous convictions/cautions,44,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,02 Sexual offences,1 Male,All offenders,2 1-2 previous convictions/cautions,139,All offenders,1-2 previous convictions/cautions
1,2013,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,2 1-2 previous convictions/cautions,88,All offenders,1-2 previous convictions/cautions
1,2013,Adults,07 Possession of weapons,3 Unknown,All offenders,2 1-2 previous convictions/cautions,5,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,08 Public order offences,2 Female,All offenders,2 1-2 previous convictions/cautions,55,All offenders,1-2 previous convictions/cautions
1,2013,Adults,08 Public order offences,1 Male,All offenders,2 1-2 previous convictions/cautions,2588,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,03 Robbery,1 Male,All offenders,2 1-2 previous convictions/cautions,637,All offenders,1-2 previous convictions/cautions
1,2013,Adults,04 Theft Offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,49,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,2 1-2 previous convictions/cautions,602,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,01 Violence against the person,3 Unknown,All offenders,2 1-2 previous convictions/cautions,5,All offenders,1-2 previous convictions/cautions
1,2013,Adults,07 Possession of weapons,1 Male,All offenders,2 1-2 previous convictions/cautions,1824,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,06 Drug offences,2 Female,All offenders,2 1-2 previous convictions/cautions,167,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,05 Criminal damage and arson,1 Male,All offenders,2 1-2 previous convictions/cautions,440,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,05 Criminal damage and arson,2 Female,All offenders,2 1-2 previous convictions/cautions,86,All offenders,1-2 previous convictions/cautions
1,2013,Adults,04 Theft Offences,2 Female,All offenders,2 1-2 previous convictions/cautions,5042,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,03 Robbery,2 Female,All offenders,2 1-2 previous convictions/cautions,65,All offenders,1-2 previous convictions/cautions
1,2013,Adults,06 Drug offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,30,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,12 Summary motoring offences,2 Female,All offenders,2 1-2 previous convictions/cautions,4,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,06 Drug offences,1 Male,All offenders,2 1-2 previous convictions/cautions,2341,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,09 Miscellaneous crimes against society,2 Female,All offenders,2 1-2 previous convictions/cautions,70,All offenders,1-2 previous convictions/cautions
1,2013,Adults,02 Sexual offences,2 Female,All offenders,2 1-2 previous convictions/cautions,23,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,03 Robbery,3 Unknown,All offenders,2 1-2 previous convictions/cautions,1,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,12 Summary motoring offences,1 Male,All offenders,2 1-2 previous convictions/cautions,152,All offenders,1-2 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,3 Unknown,All offenders,2 1-2 previous convictions/cautions,2,All offenders,1-2 previous convictions/cautions
1,2013,Adults,12 Summary motoring offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,43,All offenders,1-2 previous convictions/cautions
1,2013,Adults,01 Violence against the person,3 Unknown,All offenders,2 1-2 previous convictions/cautions,15,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,08 Public order offences,1 Male,All offenders,2 1-2 previous convictions/cautions,294,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,02 Sexual offences,2 Female,All offenders,2 1-2 previous convictions/cautions,1,All offenders,1-2 previous convictions/cautions
1,2013,Adults,03 Robbery,1 Male,All offenders,2 1-2 previous convictions/cautions,489,All offenders,1-2 previous convictions/cautions
1,2013,Adults,11 Summary offences excluding motoring,2 Female,All offenders,2 1-2 previous convictions/cautions,8958,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,07 Possession of weapons,3 Unknown,All offenders,2 1-2 previous convictions/cautions,3,All offenders,1-2 previous convictions/cautions
1,2013,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,2 1-2 previous convictions/cautions,4136,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,08 Public order offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,5,All offenders,1-2 previous convictions/cautions
1,2013,Adults,07 Possession of weapons,2 Female,All offenders,2 1-2 previous convictions/cautions,190,All offenders,1-2 previous convictions/cautions
1,2013,Adults,02 Sexual offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,2,All offenders,1-2 previous convictions/cautions
1,2013,Adults,01 Violence against the person,1 Male,All offenders,2 1-2 previous convictions/cautions,4468,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,1,All offenders,1-2 previous convictions/cautions
1,2013,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,2 1-2 previous convictions/cautions,16,All offenders,1-2 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,2 Female,All offenders,2 1-2 previous convictions/cautions,209,All offenders,1-2 previous convictions/cautions
1,2013,Adults,03 Robbery,3 Unknown,All offenders,2 1-2 previous convictions/cautions,2,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,2 1-2 previous convictions/cautions,5197,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,01 Violence against the person,2 Female,All offenders,2 1-2 previous convictions/cautions,196,All offenders,1-2 previous convictions/cautions
1,2013,Adults,10 Fraud offences,1 Male,All offenders,2 1-2 previous convictions/cautions,1637,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,06 Drug offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,7,All offenders,1-2 previous convictions/cautions
1,2013,Adults,02 Sexual offences,1 Male,All offenders,2 1-2 previous convictions/cautions,1482,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,04 Theft Offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,20,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,07 Possession of weapons,1 Male,All offenders,2 1-2 previous convictions/cautions,510,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,2 1-2 previous convictions/cautions,30,All offenders,1-2 previous convictions/cautions
1,2013,Adults,12 Summary motoring offences,1 Male,All offenders,2 1-2 previous convictions/cautions,14000,All offenders,1-2 previous convictions/cautions
1,2013,Adults,06 Drug offences,2 Female,All offenders,2 1-2 previous convictions/cautions,1934,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,04 Theft Offences,1 Male,All offenders,2 1-2 previous convictions/cautions,3876,All offenders,1-2 previous convictions/cautions
1,2013,Adults,10 Fraud offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,10,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,04 Theft Offences,2 Female,All offenders,2 1-2 previous convictions/cautions,987,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,2 1-2 previous convictions/cautions,2,All offenders,1-2 previous convictions/cautions
1,2013,Adults,08 Public order offences,3 Unknown,All offenders,2 1-2 previous convictions/cautions,10,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,2 1-2 previous convictions/cautions,1734,All offenders,1-2 previous convictions/cautions
1,2013,Adults,12 Summary motoring offences,2 Female,All offenders,2 1-2 previous convictions/cautions,2628,All offenders,1-2 previous convictions/cautions
1,2013,Adults,06 Drug offences,1 Male,All offenders,2 1-2 previous convictions/cautions,15102,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,10 Fraud offences,2 Female,All offenders,2 1-2 previous convictions/cautions,33,All offenders,1-2 previous convictions/cautions
1,2013,Adults,08 Public order offences,2 Female,All offenders,2 1-2 previous convictions/cautions,335,All offenders,1-2 previous convictions/cautions
1,2013,Juveniles,10 Fraud offences,1 Male,All offenders,2 1-2 previous convictions/cautions,70,All offenders,1-2 previous convictions/cautions
1,2013,Adults,11 Summary offences excluding motoring,1 Male,All offenders,3 3-6 previous convictions/cautions,35696,All offenders,3-6 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,1 Male,All offenders,3 3-6 previous convictions/cautions,1047,All offenders,3-6 previous convictions/cautions
1,2013,Adults,11 Summary offences excluding motoring,2 Female,All offenders,3 3-6 previous convictions/cautions,6407,All offenders,3-6 previous convictions/cautions
1,2013,Adults,08 Public order offences,3 Unknown,All offenders,3 3-6 previous convictions/cautions,6,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,3 3-6 previous convictions/cautions,14,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,08 Public order offences,2 Female,All offenders,3 3-6 previous convictions/cautions,34,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,10 Fraud offences,2 Female,All offenders,3 3-6 previous convictions/cautions,8,All offenders,3-6 previous convictions/cautions
1,2013,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,3 3-6 previous convictions/cautions,4886,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,01 Violence against the person,2 Female,All offenders,3 3-6 previous convictions/cautions,75,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,3 3-6 previous convictions/cautions,1,All offenders,3-6 previous convictions/cautions
1,2013,Adults,03 Robbery,1 Male,All offenders,3 3-6 previous convictions/cautions,774,All offenders,3-6 previous convictions/cautions
1,2013,Adults,10 Fraud offences,2 Female,All offenders,3 3-6 previous convictions/cautions,351,All offenders,3-6 previous convictions/cautions
1,2013,Adults,03 Robbery,2 Female,All offenders,3 3-6 previous convictions/cautions,55,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,05 Criminal damage and arson,2 Female,All offenders,3 3-6 previous convictions/cautions,44,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,01 Violence against the person,1 Male,All offenders,3 3-6 previous convictions/cautions,338,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,02 Sexual offences,2 Female,All offenders,3 3-6 previous convictions/cautions,1,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,06 Drug offences,2 Female,All offenders,3 3-6 previous convictions/cautions,72,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,12 Summary motoring offences,2 Female,All offenders,3 3-6 previous convictions/cautions,4,All offenders,3-6 previous convictions/cautions
1,2013,Adults,04 Theft Offences,2 Female,All offenders,3 3-6 previous convictions/cautions,4883,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,06 Drug offences,1 Male,All offenders,3 3-6 previous convictions/cautions,1549,All offenders,3-6 previous convictions/cautions
1,2013,Adults,01 Violence against the person,1 Male,All offenders,3 3-6 previous convictions/cautions,5242,All offenders,3-6 previous convictions/cautions
1,2013,Adults,07 Possession of weapons,2 Female,All offenders,3 3-6 previous convictions/cautions,157,All offenders,3-6 previous convictions/cautions
1,2013,Adults,01 Violence against the person,3 Unknown,All offenders,3 3-6 previous convictions/cautions,7,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,04 Theft Offences,1 Male,All offenders,3 3-6 previous convictions/cautions,2882,All offenders,3-6 previous convictions/cautions
1,2013,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,3 3-6 previous convictions/cautions,7,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,03 Robbery,2 Female,All offenders,3 3-6 previous convictions/cautions,51,All offenders,3-6 previous convictions/cautions
1,2013,Adults,06 Drug offences,2 Female,All offenders,3 3-6 previous convictions/cautions,1580,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,07 Possession of weapons,1 Male,All offenders,3 3-6 previous convictions/cautions,285,All offenders,3-6 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,3 Unknown,All offenders,3 3-6 previous convictions/cautions,1,All offenders,3-6 previous convictions/cautions
1,2013,Adults,02 Sexual offences,1 Male,All offenders,3 3-6 previous convictions/cautions,1008,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,04 Theft Offences,3 Unknown,All offenders,3 3-6 previous convictions/cautions,20,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,04 Theft Offences,2 Female,All offenders,3 3-6 previous convictions/cautions,464,All offenders,3-6 previous convictions/cautions
1,2013,Adults,10 Fraud offences,3 Unknown,All offenders,3 3-6 previous convictions/cautions,1,All offenders,3-6 previous convictions/cautions
1,2013,Adults,07 Possession of weapons,3 Unknown,All offenders,3 3-6 previous convictions/cautions,3,All offenders,3-6 previous convictions/cautions
1,2013,Adults,02 Sexual offences,2 Female,All offenders,3 3-6 previous convictions/cautions,5,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,3 3-6 previous convictions/cautions,1,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,3 3-6 previous convictions/cautions,819,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,03 Robbery,1 Male,All offenders,3 3-6 previous convictions/cautions,486,All offenders,3-6 previous convictions/cautions
1,2013,Adults,06 Drug offences,3 Unknown,All offenders,3 3-6 previous convictions/cautions,11,All offenders,3-6 previous convictions/cautions
1,2013,Adults,06 Drug offences,1 Male,All offenders,3 3-6 previous convictions/cautions,18177,All offenders,3-6 previous convictions/cautions
1,2013,Adults,04 Theft Offences,1 Male,All offenders,3 3-6 previous convictions/cautions,13828,All offenders,3-6 previous convictions/cautions
1,2013,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,3 3-6 previous convictions/cautions,708,All offenders,3-6 previous convictions/cautions
1,2013,Adults,01 Violence against the person,2 Female,All offenders,3 3-6 previous convictions/cautions,834,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,07 Possession of weapons,2 Female,All offenders,3 3-6 previous convictions/cautions,22,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,05 Criminal damage and arson,1 Male,All offenders,3 3-6 previous convictions/cautions,231,All offenders,3-6 previous convictions/cautions
1,2013,Adults,12 Summary motoring offences,3 Unknown,All offenders,3 3-6 previous convictions/cautions,8,All offenders,3-6 previous convictions/cautions
1,2013,Adults,12 Summary motoring offences,1 Male,All offenders,3 3-6 previous convictions/cautions,10442,All offenders,3-6 previous convictions/cautions
1,2013,Adults,08 Public order offences,1 Male,All offenders,3 3-6 previous convictions/cautions,3030,All offenders,3-6 previous convictions/cautions
1,2013,Adults,04 Theft Offences,3 Unknown,All offenders,3 3-6 previous convictions/cautions,13,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,3 3-6 previous convictions/cautions,523,All offenders,3-6 previous convictions/cautions
1,2013,Adults,07 Possession of weapons,1 Male,All offenders,3 3-6 previous convictions/cautions,2015,All offenders,3-6 previous convictions/cautions
1,2013,Adults,12 Summary motoring offences,2 Female,All offenders,3 3-6 previous convictions/cautions,1020,All offenders,3-6 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,2 Female,All offenders,3 3-6 previous convictions/cautions,180,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,07 Possession of weapons,3 Unknown,All offenders,3 3-6 previous convictions/cautions,1,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,08 Public order offences,1 Male,All offenders,3 3-6 previous convictions/cautions,296,All offenders,3-6 previous convictions/cautions
1,2013,Adults,10 Fraud offences,1 Male,All offenders,3 3-6 previous convictions/cautions,1295,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,02 Sexual offences,1 Male,All offenders,3 3-6 previous convictions/cautions,40,All offenders,3-6 previous convictions/cautions
1,2013,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,3 3-6 previous convictions/cautions,26,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,12 Summary motoring offences,1 Male,All offenders,3 3-6 previous convictions/cautions,91,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,08 Public order offences,3 Unknown,All offenders,3 3-6 previous convictions/cautions,2,All offenders,3-6 previous convictions/cautions
1,2013,Adults,08 Public order offences,2 Female,All offenders,3 3-6 previous convictions/cautions,290,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,09 Miscellaneous crimes against society,2 Female,All offenders,3 3-6 previous convictions/cautions,59,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,10 Fraud offences,1 Male,All offenders,3 3-6 previous convictions/cautions,34,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,3 3-6 previous convictions/cautions,3333,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,06 Drug offences,3 Unknown,All offenders,3 3-6 previous convictions/cautions,1,All offenders,3-6 previous convictions/cautions
1,2013,Juveniles,06 Drug offences,1 Male,All offenders,4 7-10 previous convictions/cautions,417,All offenders,7-10 previous convictions/cautions
1,2013,Juveniles,12 Summary motoring offences,1 Male,All offenders,4 7-10 previous convictions/cautions,27,All offenders,7-10 previous convictions/cautions
1,2013,Juveniles,02 Sexual offences,1 Male,All offenders,4 7-10 previous convictions/cautions,16,All offenders,7-10 previous convictions/cautions
1,2013,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,4 7-10 previous convictions/cautions,11,All offenders,7-10 previous convictions/cautions
1,2013,Adults,12 Summary motoring offences,2 Female,All offenders,4 7-10 previous convictions/cautions,285,All offenders,7-10 previous convictions/cautions
1,2013,Juveniles,10 Fraud offences,1 Male,All offenders,4 7-10 previous convictions/cautions,7,All offenders,7-10 previous convictions/cautions
1,2013,Adults,06 Drug offences,2 Female,All offenders,4 7-10 previous convictions/cautions,696,All offenders,7-10 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,3 Unknown,All offenders,4 7-10 previous convictions/cautions,1,All offenders,7-10 previous convictions/cautions
1,2013,Juveniles,01 Violence against the person,1 Male,All offenders,4 7-10 previous convictions/cautions,111,All offenders,7-10 previous convictions/cautions
1,2013,Juveniles,05 Criminal damage and arson,2 Female,All offenders,4 7-10 previous convictions/cautions,11,All offenders,7-10 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,1 Male,All offenders,4 7-10 previous convictions/cautions,612,All offenders,7-10 previous convictions/cautions
1,2013,Adults,10 Fraud offences,2 Female,All offenders,4 7-10 previous convictions/cautions,117,All offenders,7-10 previous convictions/cautions
1,2013,Adults,11 Summary offences excluding motoring,1 Male,All offenders,4 7-10 previous convictions/cautions,19469,All offenders,7-10 previous convictions/cautions
1,2013,Juveniles,01 Violence against the person,2 Female,All offenders,4 7-10 previous convictions/cautions,19,All offenders,7-10 previous convictions/cautions
1,2013,Juveniles,08 Public order offences,1 Male,All offenders,4 7-10 previous convictions/cautions,149,All offenders,7-10 previous convictions/cautions
1,2013,Adults,05 Criminal damage and arson,2 Female,All offenders,4 7-10 previous convictions/cautions,69,All offenders,7-10 previous convictions/cautions
