orderID,year,offence_type,offence_group,gender,source,target,value,source1,target1
1,2021,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,4,All offenders,First time offenders
1,2020,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,35,All offenders,First time offenders
1,2014,Juveniles,04 Theft Offences,2 Female,All offenders,1 First time offenders,1263,All offenders,First time offenders
1,2011,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,1669,All offenders,First time offenders
1,2016,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,11026,All offenders,First time offenders
1,2017,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,9621,All offenders,First time offenders
1,2014,Juveniles,10 Fraud offences,1 Male,All offenders,1 First time offenders,87,All offenders,First time offenders
1,2021,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,47,All offenders,First time offenders
1,2015,Adults,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,5704,All offenders,First time offenders
1,2020,Adults,06 Drug offences,3 Unknown,All offenders,1 First time offenders,125,All offenders,First time offenders
1,2012,Juveniles,07 Possession of weapons,1 Male,All offenders,1 First time offenders,958,All offenders,First time offenders
1,2018,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,15,All offenders,First time offenders
1,2019,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,382,All offenders,First time offenders
1,2013,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,106,All offenders,First time offenders
1,2015,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2016,Adults,01 Violence against the person,1 Male,All offenders,1 First time offenders,4606,All offenders,First time offenders
1,2015,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,156,All offenders,First time offenders
1,2019,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,36,All offenders,First time offenders
1,2013,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2017,Adults,01 Violence against the person,1 Male,All offenders,1 First time offenders,4349,All offenders,First time offenders
1,2015,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,6,All offenders,First time offenders
1,2014,Juveniles,10 Fraud offences,2 Female,All offenders,1 First time offenders,44,All offenders,First time offenders
1,2019,Adults,06 Drug offences,3 Unknown,All offenders,1 First time offenders,142,All offenders,First time offenders
1,2017,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,2947,All offenders,First time offenders
1,2018,Adults,07 Possession of weapons,1 Male,All offenders,1 First time offenders,2155,All offenders,First time offenders
1,2014,Juveniles,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,13,All offenders,First time offenders
1,2015,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,87,All offenders,First time offenders
1,2016,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2021,Juveniles,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,17,All offenders,First time offenders
1,2018,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,140,All offenders,First time offenders
1,2017,Adults,07 Possession of weapons,2 Female,All offenders,1 First time offenders,251,All offenders,First time offenders
1,2013,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,824,All offenders,First time offenders
1,2011,Adults,06 Drug offences,1 Male,All offenders,1 First time offenders,13350,All offenders,First time offenders
1,2017,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,8,All offenders,First time offenders
1,2021,Juveniles,06 Drug offences,2 Female,All offenders,1 First time offenders,31,All offenders,First time offenders
1,2019,Juveniles,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,179,All offenders,First time offenders
1,2011,Adults,06 Drug offences,2 Female,All offenders,1 First time offenders,2700,All offenders,First time offenders
1,2018,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,351,All offenders,First time offenders
1,2011,Juveniles,10 Fraud offences,1 Male,All offenders,1 First time offenders,148,All offenders,First time offenders
1,2011,Adults,08 Public order offences,2 Female,All offenders,1 First time offenders,464,All offenders,First time offenders
1,2019,Juveniles,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,28,All offenders,First time offenders
1,2012,Juveniles,04 Theft Offences,1 Male,All offenders,1 First time offenders,5141,All offenders,First time offenders
1,2012,Adults,06 Drug offences,2 Female,All offenders,1 First time offenders,2419,All offenders,First time offenders
1,2018,Juveniles,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,43,All offenders,First time offenders
1,2012,Adults,08 Public order offences,2 Female,All offenders,1 First time offenders,408,All offenders,First time offenders
1,2014,Adults,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,5961,All offenders,First time offenders
1,2012,Adults,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,123,All offenders,First time offenders
1,2017,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,456,All offenders,First time offenders
1,2016,Adults,07 Possession of weapons,1 Male,All offenders,1 First time offenders,2020,All offenders,First time offenders
1,2013,Juveniles,04 Theft Offences,1 Male,All offenders,1 First time offenders,3935,All offenders,First time offenders
1,2020,Adults,01 Violence against the person,2 Female,All offenders,1 First time offenders,2324,All offenders,First time offenders
1,2012,Adults,06 Drug offences,1 Male,All offenders,1 First time offenders,12597,All offenders,First time offenders
1,2020,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,36,All offenders,First time offenders
1,2019,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,280,All offenders,First time offenders
1,2011,Juveniles,04 Theft Offences,1 Male,All offenders,1 First time offenders,6896,All offenders,First time offenders
1,2015,Adults,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1832,All offenders,First time offenders
1,2011,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,9836,All offenders,First time offenders
1,2013,Adults,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,18058,All offenders,First time offenders
1,2017,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,65,All offenders,First time offenders
1,2011,Juveniles,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1219,All offenders,First time offenders
1,2018,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,2642,All offenders,First time offenders
1,2014,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,42,All offenders,First time offenders
1,2021,Juveniles,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,11,All offenders,First time offenders
1,2018,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,81,All offenders,First time offenders
1,2021,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,552,All offenders,First time offenders
1,2013,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,62,All offenders,First time offenders
1,2013,Adults,06 Drug offences,2 Female,All offenders,1 First time offenders,2397,All offenders,First time offenders
1,2018,Adults,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,25798,All offenders,First time offenders
1,2020,Juveniles,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2015,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,30,All offenders,First time offenders
1,2017,Adults,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,28014,All offenders,First time offenders
1,2018,Adults,01 Violence against the person,1 Male,All offenders,1 First time offenders,3911,All offenders,First time offenders
1,2014,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,7,All offenders,First time offenders
1,2019,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,3925,All offenders,First time offenders
1,2017,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,111,All offenders,First time offenders
1,2021,Juveniles,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,6,All offenders,First time offenders
1,2018,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,104,All offenders,First time offenders
1,2016,Adults,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,31779,All offenders,First time offenders
1,2015,Juveniles,10 Fraud offences,2 Female,All offenders,1 First time offenders,30,All offenders,First time offenders
1,2012,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,94,All offenders,First time offenders
1,2016,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,29,All offenders,First time offenders
1,2013,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,10,All offenders,First time offenders
1,2020,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,1800,All offenders,First time offenders
1,2020,Juveniles,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,25,All offenders,First time offenders
1,2015,Adults,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,36884,All offenders,First time offenders
1,2015,Adults,03 Robbery,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2012,Juveniles,10 Fraud offences,2 Female,All offenders,1 First time offenders,71,All offenders,First time offenders
1,2019,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,127,All offenders,First time offenders
1,2017,Adults,03 Robbery,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2019,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,2212,All offenders,First time offenders
1,2014,Adults,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,39193,All offenders,First time offenders
1,2016,Adults,03 Robbery,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2013,Juveniles,10 Fraud offences,2 Female,All offenders,1 First time offenders,43,All offenders,First time offenders
1,2016,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,139,All offenders,First time offenders
1,2016,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,71,All offenders,First time offenders
1,2016,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,17,All offenders,First time offenders
1,2018,Juveniles,03 Robbery,1 Male,All offenders,1 First time offenders,484,All offenders,First time offenders
1,2016,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,60,All offenders,First time offenders
1,2017,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,5688,All offenders,First time offenders
1,2012,Adults,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,77,All offenders,First time offenders
1,2012,Adults,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,6647,All offenders,First time offenders
1,2015,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2012,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,3181,All offenders,First time offenders
1,2016,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,7086,All offenders,First time offenders
1,2017,Adults,01 Violence against the person,2 Female,All offenders,1 First time offenders,1929,All offenders,First time offenders
1,2018,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,4646,All offenders,First time offenders
1,2011,Adults,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,75,All offenders,First time offenders
1,2011,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,4384,All offenders,First time offenders
1,2017,Juveniles,03 Robbery,1 Male,All offenders,1 First time offenders,467,All offenders,First time offenders
1,2020,Juveniles,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,14,All offenders,First time offenders
1,2019,Adults,01 Violence against the person,1 Male,All offenders,1 First time offenders,4640,All offenders,First time offenders
1,2013,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,14,All offenders,First time offenders
1,2018,Adults,01 Violence against the person,2 Female,All offenders,1 First time offenders,1772,All offenders,First time offenders
1,2013,Juveniles,10 Fraud offences,1 Male,All offenders,1 First time offenders,86,All offenders,First time offenders
1,2016,Juveniles,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,26,All offenders,First time offenders
1,2014,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,21,All offenders,First time offenders
1,2020,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,329,All offenders,First time offenders
1,2019,Juveniles,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,16,All offenders,First time offenders
1,2011,Adults,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,84,All offenders,First time offenders
1,2019,Juveniles,03 Robbery,1 Male,All offenders,1 First time offenders,556,All offenders,First time offenders
1,2017,Juveniles,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,19,All offenders,First time offenders
1,2017,Adults,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1974,All offenders,First time offenders
1,2021,Juveniles,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,264,All offenders,First time offenders
1,2014,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,528,All offenders,First time offenders
1,2011,Juveniles,06 Drug offences,3 Unknown,All offenders,1 First time offenders,21,All offenders,First time offenders
1,2020,Juveniles,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,24,All offenders,First time offenders
1,2020,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,1467,All offenders,First time offenders
1,2012,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2021,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,1106,All offenders,First time offenders
1,2014,Adults,06 Drug offences,2 Female,All offenders,1 First time offenders,2083,All offenders,First time offenders
1,2014,Adults,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,16554,All offenders,First time offenders
1,2018,Adults,03 Robbery,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2011,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,6,All offenders,First time offenders
1,2014,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,4,All offenders,First time offenders
1,2018,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,50,All offenders,First time offenders
1,2017,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,110,All offenders,First time offenders
1,2016,Juveniles,03 Robbery,1 Male,All offenders,1 First time offenders,398,All offenders,First time offenders
1,2011,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,2276,All offenders,First time offenders
1,2016,Adults,07 Possession of weapons,2 Female,All offenders,1 First time offenders,270,All offenders,First time offenders
1,2012,Juveniles,04 Theft Offences,2 Female,All offenders,1 First time offenders,2317,All offenders,First time offenders
1,2019,Adults,11 Summary non-motoring,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2013,Adults,06 Drug offences,1 Male,All offenders,1 First time offenders,12035,All offenders,First time offenders
1,2021,Adults,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,26,All offenders,First time offenders
1,2013,Adults,08 Public order offences,2 Female,All offenders,1 First time offenders,365,All offenders,First time offenders
1,2020,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,315,All offenders,First time offenders
1,2016,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,319,All offenders,First time offenders
1,2014,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,327,All offenders,First time offenders
1,2020,Juveniles,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,133,All offenders,First time offenders
1,2013,Adults,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,81,All offenders,First time offenders
1,2012,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,119,All offenders,First time offenders
1,2015,Juveniles,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,21,All offenders,First time offenders
1,2011,Juveniles,04 Theft Offences,2 Female,All offenders,1 First time offenders,3597,All offenders,First time offenders
1,2020,Juveniles,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,280,All offenders,First time offenders
1,2011,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,99,All offenders,First time offenders
1,2015,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,322,All offenders,First time offenders
1,2018,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,2872,All offenders,First time offenders
1,2013,Juveniles,04 Theft Offences,2 Female,All offenders,1 First time offenders,1697,All offenders,First time offenders
1,2013,Adults,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,6171,All offenders,First time offenders
1,2021,Juveniles,06 Drug offences,1 Male,All offenders,1 First time offenders,892,All offenders,First time offenders
1,2011,Adults,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,10,All offenders,First time offenders
1,2019,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,49,All offenders,First time offenders
1,2012,Adults,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,19547,All offenders,First time offenders
1,2017,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,256,All offenders,First time offenders
1,2019,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,2502,All offenders,First time offenders
1,2016,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,114,All offenders,First time offenders
1,2011,Juveniles,01 Violence against the person,2 Female,All offenders,1 First time offenders,755,All offenders,First time offenders
1,2016,Juveniles,04 Theft Offences,2 Female,All offenders,1 First time offenders,798,All offenders,First time offenders
1,2019,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,9,All offenders,First time offenders
1,2018,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,47,All offenders,First time offenders
1,2011,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,365,All offenders,First time offenders
1,2020,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,191,All offenders,First time offenders
1,2019,Juveniles,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,307,All offenders,First time offenders
1,2014,Adults,10 Fraud offences,2 Female,All offenders,1 First time offenders,1596,All offenders,First time offenders
1,2013,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,5294,All offenders,First time offenders
1,2016,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,165,All offenders,First time offenders
1,2015,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,12751,All offenders,First time offenders
1,2020,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2020,Juveniles,06 Drug offences,2 Female,All offenders,1 First time offenders,55,All offenders,First time offenders
1,2013,Adults,07 Possession of weapons,2 Female,All offenders,1 First time offenders,484,All offenders,First time offenders
1,2021,Adults,11 Summary non-motoring,1 Male,All offenders,1 First time offenders,6,All offenders,First time offenders
1,2018,Juveniles,04 Theft Offences,2 Female,All offenders,1 First time offenders,407,All offenders,First time offenders
1,2015,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,35,All offenders,First time offenders
1,2014,Adults,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1777,All offenders,First time offenders
1,2017,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,315,All offenders,First time offenders
1,2016,Adults,01 Violence against the person,2 Female,All offenders,1 First time offenders,2249,All offenders,First time offenders
1,2013,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2017,Juveniles,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,44,All offenders,First time offenders
1,2013,Adults,01 Violence against the person,1 Male,All offenders,1 First time offenders,4358,All offenders,First time offenders
1,2021,Adults,10 Fraud offences,2 Female,All offenders,1 First time offenders,440,All offenders,First time offenders
1,2020,Adults,01 Violence against the person,1 Male,All offenders,1 First time offenders,4349,All offenders,First time offenders
1,2021,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2012,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2013,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2020,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2012,Juveniles,03 Robbery,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2020,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,187,All offenders,First time offenders
1,2016,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2017,Juveniles,04 Theft Offences,1 Male,All offenders,1 First time offenders,2035,All offenders,First time offenders
1,2015,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2014,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2019,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,262,All offenders,First time offenders
1,2018,Adults,06 Drug offences,3 Unknown,All offenders,1 First time offenders,105,All offenders,First time offenders
1,2013,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,328,All offenders,First time offenders
1,2011,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,15056,All offenders,First time offenders
1,2014,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,1279,All offenders,First time offenders
1,2016,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,71,All offenders,First time offenders
1,2021,Juveniles,03 Robbery,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2011,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2017,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,4,All offenders,First time offenders
1,2014,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,115,All offenders,First time offenders
1,2014,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1806,All offenders,First time offenders
1,2016,Adults,06 Drug offences,3 Unknown,All offenders,1 First time offenders,100,All offenders,First time offenders
1,2014,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,373,All offenders,First time offenders
1,2011,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,6316,All offenders,First time offenders
1,2012,Adults,03 Robbery,2 Female,All offenders,1 First time offenders,42,All offenders,First time offenders
1,2013,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,13153,All offenders,First time offenders
1,2012,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,1478,All offenders,First time offenders
1,2021,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,199,All offenders,First time offenders
1,2011,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,620,All offenders,First time offenders
1,2017,Adults,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,5573,All offenders,First time offenders
1,2012,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,1061,All offenders,First time offenders
1,2019,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,23,All offenders,First time offenders
1,2021,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,33,All offenders,First time offenders
1,2015,Adults,08 Public order offences,2 Female,All offenders,1 First time offenders,374,All offenders,First time offenders
1,2018,Juveniles,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,250,All offenders,First time offenders
1,2020,Adults,10 Fraud offences,1 Male,All offenders,1 First time offenders,627,All offenders,First time offenders
1,2014,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,10027,All offenders,First time offenders
1,2013,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,377,All offenders,First time offenders
1,2018,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,344,All offenders,First time offenders
1,2018,Juveniles,06 Drug offences,2 Female,All offenders,1 First time offenders,108,All offenders,First time offenders
1,2013,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,7311,All offenders,First time offenders
1,2021,Juveniles,01 Violence against the person,1 Male,All offenders,1 First time offenders,1033,All offenders,First time offenders
1,2018,Juveniles,10 Fraud offences,2 Female,All offenders,1 First time offenders,14,All offenders,First time offenders
1,2020,Adults,11 Summary non-motoring,2 Female,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2013,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,2542,All offenders,First time offenders
1,2021,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1253,All offenders,First time offenders
1,2018,Juveniles,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,33,All offenders,First time offenders
1,2019,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,71,All offenders,First time offenders
1,2017,Juveniles,01 Violence against the person,1 Male,All offenders,1 First time offenders,1106,All offenders,First time offenders
1,2011,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,385,All offenders,First time offenders
1,2021,Adults,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,54,All offenders,First time offenders
1,2021,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,415,All offenders,First time offenders
1,2012,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,12711,All offenders,First time offenders
1,2012,Juveniles,01 Violence against the person,1 Male,All offenders,1 First time offenders,1412,All offenders,First time offenders
1,2011,Juveniles,06 Drug offences,2 Female,All offenders,1 First time offenders,390,All offenders,First time offenders
1,2013,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,98,All offenders,First time offenders
1,2012,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1800,All offenders,First time offenders
1,2011,Adults,10 Fraud offences,1 Male,All offenders,1 First time offenders,3016,All offenders,First time offenders
1,2015,Adults,06 Drug offences,2 Female,All offenders,1 First time offenders,1712,All offenders,First time offenders
