orderID,year,offence_type,offence_group,gender,source,target,value,source1,target1
1,2019,Juveniles,06 Drug offences,2 Female,All offenders,1 First time offenders,82,All offenders,First time offenders
1,2020,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,4,All offenders,First time offenders
1,2017,Juveniles,04 Theft Offences,2 Female,All offenders,1 First time offenders,649,All offenders,First time offenders
1,2014,Juveniles,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,29,All offenders,First time offenders
1,2021,Adults,07 Possession of weapons,2 Female,All offenders,1 First time offenders,263,All offenders,First time offenders
1,2021,Adults,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,103,All offenders,First time offenders
1,2014,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,59,All offenders,First time offenders
1,2022,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,444,All offenders,First time offenders
1,2018,Juveniles,02 Sexual offences,1 Male,All offenders,1 First time offenders,275,All offenders,First time offenders
1,2019,Adults,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,26,All offenders,First time offenders
1,2017,Adults,06 Drug offences,3 Unknown,All offenders,1 First time offenders,100,All offenders,First time offenders
1,2013,Adults,03 Robbery,2 Female,All offenders,1 First time offenders,24,All offenders,First time offenders
1,2016,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,7,All offenders,First time offenders
1,2014,Adults,01 Violence against the person,1 Male,All offenders,1 First time offenders,4207,All offenders,First time offenders
1,2020,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,204,All offenders,First time offenders
1,2015,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,1219,All offenders,First time offenders
1,2013,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,1373,All offenders,First time offenders
1,2014,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,13843,All offenders,First time offenders
1,2017,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,23,All offenders,First time offenders
1,2012,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2022,Juveniles,03 Robbery,3 Unknown,All offenders,1 First time offenders,9,All offenders,First time offenders
1,2015,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1683,All offenders,First time offenders
1,2013,Juveniles,02 Sexual offences,1 Male,All offenders,1 First time offenders,533,All offenders,First time offenders
1,2021,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,99,All offenders,First time offenders
1,2012,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,53,All offenders,First time offenders
1,2022,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2018,Juveniles,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,35,All offenders,First time offenders
1,2012,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,350,All offenders,First time offenders
1,2015,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,132,All offenders,First time offenders
1,2018,Juveniles,06 Drug offences,1 Male,All offenders,1 First time offenders,1322,All offenders,First time offenders
1,2012,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,13646,All offenders,First time offenders
1,2017,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,76,All offenders,First time offenders
1,2014,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2016,Juveniles,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1495,All offenders,First time offenders
1,2019,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,207,All offenders,First time offenders
1,2021,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2018,Juveniles,10 Fraud offences,1 Male,All offenders,1 First time offenders,60,All offenders,First time offenders
1,2022,Juveniles,03 Robbery,1 Male,All offenders,1 First time offenders,415,All offenders,First time offenders
1,2022,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1275,All offenders,First time offenders
1,2018,Adults,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,294,All offenders,First time offenders
1,2019,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,38,All offenders,First time offenders
1,2019,Adults,10 Fraud offences,1 Male,All offenders,1 First time offenders,933,All offenders,First time offenders
1,2013,Adults,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,7,All offenders,First time offenders
1,2022,Adults,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,64,All offenders,First time offenders
1,2021,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,30,All offenders,First time offenders
1,2022,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,43,All offenders,First time offenders
1,2017,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,290,All offenders,First time offenders
1,2014,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,6593,All offenders,First time offenders
1,2016,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,3137,All offenders,First time offenders
1,2012,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,396,All offenders,First time offenders
1,2018,Adults,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,5678,All offenders,First time offenders
1,2014,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,2701,All offenders,First time offenders
1,2020,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,6,All offenders,First time offenders
1,2014,Adults,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,57,All offenders,First time offenders
1,2020,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,28,All offenders,First time offenders
1,2017,Juveniles,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,31,All offenders,First time offenders
1,2013,Adults,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,38690,All offenders,First time offenders
1,2013,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,11498,All offenders,First time offenders
1,2022,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,474,All offenders,First time offenders
1,2021,Juveniles,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,17,All offenders,First time offenders
1,2019,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,4,All offenders,First time offenders
1,2015,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,159,All offenders,First time offenders
1,2014,Adults,08 Public order offences,2 Female,All offenders,1 First time offenders,368,All offenders,First time offenders
1,2015,Adults,01 Violence against the person,2 Female,All offenders,1 First time offenders,2398,All offenders,First time offenders
1,2022,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,336,All offenders,First time offenders
1,2022,Adults,03 Robbery,2 Female,All offenders,1 First time offenders,14,All offenders,First time offenders
1,2015,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,8667,All offenders,First time offenders
1,2020,Juveniles,01 Violence against the person,1 Male,All offenders,1 First time offenders,995,All offenders,First time offenders
1,2017,Juveniles,06 Drug offences,2 Female,All offenders,1 First time offenders,118,All offenders,First time offenders
1,2020,Adults,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,14302,All offenders,First time offenders
1,2015,Adults,06 Drug offences,1 Male,All offenders,1 First time offenders,10057,All offenders,First time offenders
1,2015,Adults,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,123,All offenders,First time offenders
1,2018,Juveniles,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,256,All offenders,First time offenders
1,2022,Adults,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,13126,All offenders,First time offenders
1,2021,Juveniles,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1544,All offenders,First time offenders
1,2016,Juveniles,06 Drug offences,1 Male,All offenders,1 First time offenders,1642,All offenders,First time offenders
1,2014,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,4996,All offenders,First time offenders
1,2012,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,10,All offenders,First time offenders
1,2021,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,2521,All offenders,First time offenders
1,2017,Juveniles,10 Fraud offences,2 Female,All offenders,1 First time offenders,19,All offenders,First time offenders
1,2019,Juveniles,01 Violence against the person,2 Female,All offenders,1 First time offenders,465,All offenders,First time offenders
1,2019,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,214,All offenders,First time offenders
1,2015,Juveniles,05 Criminal damage and arson,1 Male,All offenders,1 First time offenders,428,All offenders,First time offenders
1,2015,Juveniles,03 Robbery,1 Male,All offenders,1 First time offenders,504,All offenders,First time offenders
1,2015,Adults,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,72,All offenders,First time offenders
1,2013,Juveniles,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,4,All offenders,First time offenders
1,2021,Juveniles,06 Drug offences,3 Unknown,All offenders,1 First time offenders,13,All offenders,First time offenders
1,2013,Juveniles,03 Robbery,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2017,Adults,06 Drug offences,1 Male,All offenders,1 First time offenders,8334,All offenders,First time offenders
1,2012,Juveniles,06 Drug offences,3 Unknown,All offenders,1 First time offenders,18,All offenders,First time offenders
1,2022,Adults,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,39,All offenders,First time offenders
1,2016,Juveniles,04 Theft Offences,1 Male,All offenders,1 First time offenders,2209,All offenders,First time offenders
1,2021,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,1220,All offenders,First time offenders
1,2020,Adults,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,20,All offenders,First time offenders
1,2020,Juveniles,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,29,All offenders,First time offenders
1,2013,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,92,All offenders,First time offenders
1,2022,Adults,01 Violence against the person,2 Female,All offenders,1 First time offenders,2547,All offenders,First time offenders
1,2020,Adults,07 Possession of weapons,1 Male,All offenders,1 First time offenders,2128,All offenders,First time offenders
1,2021,Adults,10 Fraud offences,1 Male,All offenders,1 First time offenders,617,All offenders,First time offenders
1,2012,Juveniles,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,40,All offenders,First time offenders
1,2015,Adults,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,16747,All offenders,First time offenders
1,2015,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,74,All offenders,First time offenders
1,2018,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,27,All offenders,First time offenders
1,2013,Juveniles,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,14,All offenders,First time offenders
1,2015,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,512,All offenders,First time offenders
1,2022,Adults,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,29,All offenders,First time offenders
1,2016,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,4588,All offenders,First time offenders
1,2020,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,234,All offenders,First time offenders
1,2021,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,71,All offenders,First time offenders
1,2019,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,45,All offenders,First time offenders
1,2014,Juveniles,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,85,All offenders,First time offenders
1,2019,Juveniles,10 Fraud offences,2 Female,All offenders,1 First time offenders,9,All offenders,First time offenders
1,2014,Adults,07 Possession of weapons,2 Female,All offenders,1 First time offenders,387,All offenders,First time offenders
1,2014,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,5504,All offenders,First time offenders
1,2013,Juveniles,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,597,All offenders,First time offenders
1,2015,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,1945,All offenders,First time offenders
1,2016,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,22,All offenders,First time offenders
1,2014,Adults,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,59,All offenders,First time offenders
1,2013,Juveniles,03 Robbery,1 Male,All offenders,1 First time offenders,824,All offenders,First time offenders
1,2019,Adults,03 Robbery,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2012,Adults,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,11,All offenders,First time offenders
1,2017,Adults,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,83,All offenders,First time offenders
1,2016,Juveniles,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,26,All offenders,First time offenders
1,2020,Juveniles,08 Public order offences,2 Female,All offenders,1 First time offenders,46,All offenders,First time offenders
1,2012,Juveniles,11 Summary offences excluding motoring,1 Male,All offenders,1 First time offenders,7620,All offenders,First time offenders
1,2012,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2012,Adults,02 Sexual offences,1 Male,All offenders,1 First time offenders,2582,All offenders,First time offenders
1,2013,Adults,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,104,All offenders,First time offenders
1,2013,Juveniles,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,2476,All offenders,First time offenders
1,2013,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1728,All offenders,First time offenders
1,2014,Juveniles,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1086,All offenders,First time offenders
1,2020,Juveniles,03 Robbery,1 Male,All offenders,1 First time offenders,592,All offenders,First time offenders
1,2017,Adults,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,32,All offenders,First time offenders
1,2020,Adults,03 Robbery,2 Female,All offenders,1 First time offenders,8,All offenders,First time offenders
1,2021,Juveniles,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,37,All offenders,First time offenders
1,2019,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,103,All offenders,First time offenders
1,2014,Juveniles,06 Drug offences,3 Unknown,All offenders,1 First time offenders,27,All offenders,First time offenders
1,2014,Juveniles,04 Theft Offences,1 Male,All offenders,1 First time offenders,3562,All offenders,First time offenders
1,2021,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2021,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,215,All offenders,First time offenders
1,2013,Adults,01 Violence against the person,2 Female,All offenders,1 First time offenders,2221,All offenders,First time offenders
1,2013,Adults,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,19,All offenders,First time offenders
1,2019,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2016,Juveniles,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,365,All offenders,First time offenders
1,2018,Adults,06 Drug offences,2 Female,All offenders,1 First time offenders,1104,All offenders,First time offenders
1,2019,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,4112,All offenders,First time offenders
1,2021,Adults,03 Robbery,3 Unknown,All offenders,1 First time offenders,7,All offenders,First time offenders
1,2015,Adults,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,10,All offenders,First time offenders
1,2018,Juveniles,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,30,All offenders,First time offenders
1,2018,Juveniles,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,22,All offenders,First time offenders
1,2021,Juveniles,08 Public order offences,1 Male,All offenders,1 First time offenders,186,All offenders,First time offenders
1,2017,Adults,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,17198,All offenders,First time offenders
1,2012,Adults,10 Fraud offences,1 Male,All offenders,1 First time offenders,2761,All offenders,First time offenders
1,2020,Adults,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,4,All offenders,First time offenders
1,2022,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,2239,All offenders,First time offenders
1,2017,Juveniles,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2012,Adults,03 Robbery,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2016,Adults,08 Public order offences,2 Female,All offenders,1 First time offenders,335,All offenders,First time offenders
1,2022,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,276,All offenders,First time offenders
1,2020,Adults,10 Fraud offences,2 Female,All offenders,1 First time offenders,408,All offenders,First time offenders
1,2016,Juveniles,10 Fraud offences,1 Male,All offenders,1 First time offenders,89,All offenders,First time offenders
1,2019,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,8,All offenders,First time offenders
1,2018,Juveniles,01 Violence against the person,1 Male,All offenders,1 First time offenders,875,All offenders,First time offenders
1,2013,Adults,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1895,All offenders,First time offenders
1,2021,Adults,09 Miscellaneous crimes against society,1 Male,All offenders,1 First time offenders,4130,All offenders,First time offenders
1,2013,Adults,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,406,All offenders,First time offenders
1,2020,Adults,04 Theft Offences,1 Male,All offenders,1 First time offenders,2544,All offenders,First time offenders
1,2022,Adults,06 Drug offences,1 Male,All offenders,1 First time offenders,7899,All offenders,First time offenders
1,2016,Juveniles,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,68,All offenders,First time offenders
1,2022,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,91,All offenders,First time offenders
1,2022,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,64,All offenders,First time offenders
1,2015,Adults,03 Robbery,2 Female,All offenders,1 First time offenders,16,All offenders,First time offenders
1,2014,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,8,All offenders,First time offenders
1,2021,Juveniles,01 Violence against the person,2 Female,All offenders,1 First time offenders,432,All offenders,First time offenders
1,2020,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,458,All offenders,First time offenders
1,2019,Juveniles,12 Summary motoring offences,2 Female,All offenders,1 First time offenders,31,All offenders,First time offenders
1,2012,Adults,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,354,All offenders,First time offenders
1,2020,Juveniles,02 Sexual offences,1 Male,All offenders,1 First time offenders,188,All offenders,First time offenders
1,2021,Adults,11 Summary offences excluding motoring,2 Female,All offenders,1 First time offenders,4301,All offenders,First time offenders
1,2020,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,128,All offenders,First time offenders
1,2017,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,183,All offenders,First time offenders
1,2019,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2015,Adults,02 Sexual offences,3 Unknown,All offenders,1 First time offenders,20,All offenders,First time offenders
1,2019,Adults,09 Miscellaneous crimes against society,2 Female,All offenders,1 First time offenders,721,All offenders,First time offenders
1,2013,Juveniles,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2021,Juveniles,04 Theft Offences,1 Male,All offenders,1 First time offenders,604,All offenders,First time offenders
1,2014,Juveniles,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2017,Adults,05 Criminal damage and arson,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2020,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2012,Adults,06 Drug offences,3 Unknown,All offenders,1 First time offenders,50,All offenders,First time offenders
1,2015,Adults,10 Fraud offences,2 Female,All offenders,1 First time offenders,1503,All offenders,First time offenders
1,2020,Juveniles,10 Fraud offences,1 Male,All offenders,1 First time offenders,28,All offenders,First time offenders
1,2015,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2013,Juveniles,05 Criminal damage and arson,2 Female,All offenders,1 First time offenders,138,All offenders,First time offenders
1,2019,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,190,All offenders,First time offenders
1,2017,Juveniles,02 Sexual offences,1 Male,All offenders,1 First time offenders,447,All offenders,First time offenders
1,2018,Juveniles,07 Possession of weapons,2 Female,All offenders,1 First time offenders,153,All offenders,First time offenders
1,2015,Juveniles,01 Violence against the person,2 Female,All offenders,1 First time offenders,404,All offenders,First time offenders
1,2020,Adults,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,16317,All offenders,First time offenders
1,2022,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,39,All offenders,First time offenders
1,2017,Adults,03 Robbery,2 Female,All offenders,1 First time offenders,22,All offenders,First time offenders
1,2017,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1382,All offenders,First time offenders
1,2013,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,52,All offenders,First time offenders
1,2017,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2014,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,246,All offenders,First time offenders
1,2016,Juveniles,01 Violence against the person,2 Female,All offenders,1 First time offenders,391,All offenders,First time offenders
1,2012,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,143,All offenders,First time offenders
1,2018,Juveniles,03 Robbery,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2016,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2014,Juveniles,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,233,All offenders,First time offenders
1,2019,Adults,07 Possession of weapons,3 Unknown,All offenders,1 First time offenders,24,All offenders,First time offenders
1,2014,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2013,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,152,All offenders,First time offenders
1,2015,Juveniles,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,3,All offenders,First time offenders
1,2018,Juveniles,08 Public order offences,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2019,Adults,03 Robbery,2 Female,All offenders,1 First time offenders,20,All offenders,First time offenders
1,2017,Juveniles,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2014,Adults,12 Summary motoring offences,3 Unknown,All offenders,1 First time offenders,122,All offenders,First time offenders
1,2022,Juveniles,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,41,All offenders,First time offenders
1,2019,Juveniles,10 Fraud offences,1 Male,All offenders,1 First time offenders,39,All offenders,First time offenders
1,2020,Juveniles,03 Robbery,3 Unknown,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2018,Adults,03 Robbery,1 Male,All offenders,1 First time offenders,184,All offenders,First time offenders
1,2013,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,6,All offenders,First time offenders
1,2021,Adults,12 Summary motoring offences,1 Male,All offenders,1 First time offenders,20316,All offenders,First time offenders
1,2012,Juveniles,10 Fraud offences,3 Unknown,All offenders,1 First time offenders,2,All offenders,First time offenders
1,2016,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,1,All offenders,First time offenders
1,2022,Adults,08 Public order offences,3 Unknown,All offenders,1 First time offenders,32,All offenders,First time offenders
1,2016,Juveniles,01 Violence against the person,1 Male,All offenders,1 First time offenders,1107,All offenders,First time offenders
1,2012,Adults,04 Theft Offences,2 Female,All offenders,1 First time offenders,7788,All offenders,First time offenders
1,2017,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,7,All offenders,First time offenders
1,2012,Adults,02 Sexual offences,2 Female,All offenders,1 First time offenders,52,All offenders,First time offenders
1,2019,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1247,All offenders,First time offenders
1,2019,Adults,01 Violence against the person,3 Unknown,All offenders,1 First time offenders,92,All offenders,First time offenders
1,2019,Juveniles,03 Robbery,3 Unknown,All offenders,1 First time offenders,7,All offenders,First time offenders
1,2013,Juveniles,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,57,All offenders,First time offenders
1,2016,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,5,All offenders,First time offenders
1,2015,Juveniles,09 Miscellaneous crimes against society,3 Unknown,All offenders,1 First time offenders,7,All offenders,First time offenders
1,2021,Juveniles,11 Summary offences excluding motoring,3 Unknown,All offenders,1 First time offenders,33,All offenders,First time offenders
1,2016,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1591,All offenders,First time offenders
1,2015,Juveniles,02 Sexual offences,2 Female,All offenders,1 First time offenders,8,All offenders,First time offenders
1,2012,Juveniles,04 Theft Offences,3 Unknown,All offenders,1 First time offenders,37,All offenders,First time offenders
1,2018,Adults,03 Robbery,2 Female,All offenders,1 First time offenders,18,All offenders,First time offenders
1,2012,Juveniles,03 Robbery,2 Female,All offenders,1 First time offenders,131,All offenders,First time offenders
1,2019,Juveniles,07 Possession of weapons,1 Male,All offenders,1 First time offenders,1834,All offenders,First time offenders
1,2018,Adults,08 Public order offences,1 Male,All offenders,1 First time offenders,1355,All offenders,First time offenders
1,2015,Adults,10 Fraud offences,1 Male,All offenders,1 First time offenders,2159,All offenders,First time offenders
